FD_ID,FD_POS,FD_GAME,PLAYER_FULL,PLAYER,NAME_KEY,team,TEAM,OPPONENT,gameInfo,game_abbr,salary,SAL,minutes,WOWY_USG,USG,TEAM_IMPLIED_PTS,TEAM_MODEL_PTS_SUM,TEAM_PTS_SCALE,WOWY_PPM,BASE_PPM,poss_per_min,pace_scale_raw,pace_scale,poss_exp,WOWY_MINS_SAMPLE,BASE_PTS100,WOWY_PTS100,PTS100,BASE_REB100,WOWY_REB100,REB100,BASE_AST100,WOWY_AST100,AST100,BASE_STL100,WOWY_STL100,STL100,BASE_BLK100,WOWY_BLK100,BLK100,BASE_TOV100,WOWY_TOV100,TOV100,PTS,REB,AST,STL,BLK,TOV,OPP_DEF_RTG,DEF_MULT_MEAN,DEF_MULT_RAW,fd_mean,fd_sd,fd_var,value,own_pct
125062-228153,C,BOS@SAC,Amari Williams,A. Williams,amari williams,Boston Celtics,BOS,SAC,BOS @ SAC,BOS @ SAC,3500.0,$3500,2.52,0.0208,0.21641374795417348,119.5,120.12915040689965,0.9959149189374976,1.9090909090909092,2.1321961620469083,2.1282661236038347,1.006578947368421,1.006578947368421,5.398515043530884,22.0,4.5,2.38,4.2940722237533775,10.6,13.27,10.69243675358438,1.5,0.0,1.4480692395593369,1.5,0.0,1.4871998245871392,3.0,4.26,3.010752147346803,0.0,0.0,0.0,0.2374326400288667,0.577232806662278,0.07879083173942225,0.08028670625770164,0.16253590759794628,0.0,119.4,1.0284294927662543,1.0548283074777762,1.7767660971996775,2.2441388313687556,5.044115320895952,0.507647456342765,13.900432509468287
125062-18256,PF,BOS@SAC,Doug McDermott,D. McDermott,doug mcdermott,Sacramento Kings,SAC,BOS,BOS @ SAC,BOS @ SAC,3600.0,$3600,3.01,0.1143,0.21750585842148087,110.0,105.33859258555391,1.0345162935446943,2.103448275862069,2.1881838074398248,2.18621418307861,1.006578947368421,1.006578947368421,6.623797485086791,29.0,19.3,14.75,18.731500654315415,3.7,4.92,3.755427885335296,0.9,1.64,0.9336201927443597,0.0,0.0,0.0,0.9,1.64,0.9083574182721571,1.8,0.0,1.7379612173479972,1.2793337266195588,0.2487519378230874,0.06283583783909655,0.0,0.060167755827110446,0.11576098116874765,114.2,0.9967055952588462,0.9936465051420605,1.7368320950784921,1.7363242001108683,3.018132985605642,0.4824533597440256,13.79085603428328
125062-179512,SF,BOS@SAC,Daeqwon Plowden,D. Plowden,daeqwon plowden,Sacramento Kings,SAC,BOS,BOS @ SAC,BOS @ SAC,3500.0,$3500,5.13,,0.22,110.0,105.33859258555391,1.0345162935446943,,2.070393374741201,2.070393374741201,1.006578947368421,1.006578947368421,10.690993788819876,,6.9,,6.9,6.9,,6.9,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.7606264078551856,0.7376785714285715,0.0,0.0,0.0,0.0,114.2,0.9967055952588462,0.9936465051420605,1.6458406935694714,1.4256374867764308,2.032442243702218,0.4702401981627061,13.925788521741465
125062-203803,SF,MIA@DET,Keshad Johnson,K. Johnson,keshad johnson,Miami Heat,MIA,DET,MIA @ DET,MIA @ DET,3700.0,$3700,1.79,0.1576,0.21651424075531078,116.0,119.4441450000943,0.9775088758007231,2.084507042253521,2.277904328018223,2.267318689139115,1.037280701754386,1.037280701754386,4.2098041985381895,71.0,16.0,17.57,16.404816903944848,11.1,9.89,10.974414752449631,0.3,0.0,0.26886316176437125,1.7,1.94,1.7064902215537787,1.4,1.94,1.4146029984960018,1.0,1.35,1.0279704940808125,0.6563801514380048,0.46200137301361904,0.011082838753729292,0.07183989699461464,0.059552016423331806,0.042603590472120624,110.2,0.9723025971762247,0.9465835802684333,1.57897820696666,1.8764870893741827,3.5266106054700184,0.4267508667477459,13.50149179602143
125062-9648,SF,HOU@BKN,Jeff Green,J. Green,jeff green,Houston Rockets,HOU,BKN,HOU @ BKN,HOU @ BKN,3500.0,$3500,2.4,0.1892,0.21959473684210526,115.0,118.03602388156989,0.9799374923879127,2.125,1.9646365422396856,1.9667414109312753,0.9583333333333334,0.9583333333333334,4.5235052451419335,16.0,23.6,29.41,24.02937952308896,4.9,5.97,4.927724905514649,1.6,2.94,1.6347209097099331,0.0,0.0,0.0,0.8,0.0,0.7949251269681823,0.8,2.94,0.8418585085510755,1.073350742267036,0.2229058945671205,0.07340186083821067,0.0,0.035958479813356904,0.03804533401793328,116.0,1.007686944396026,1.014824821335193,1.5207707124270342,1.5238171931603206,2.3224329461739726,0.4345059178362955,13.676229349144462
125062-203785,PF,MIA@DET,Isaac Jones,I. Jones,isaac jones,Detroit Pistons,DET,MIA,MIA @ DET,MIA @ DET,3500.0,$3500,2.7,0.6667000000000001,0.22037194004995836,120.5,133.33523614204162,0.92491494011285,3.0,2.028397565922921,2.029208405876871,1.037280701754386,1.037280701754386,5.68311854198542,1.0,13.5,66.67,13.765128276829477,5.4,0.0,5.390994496129865,2.7,0.0,2.6954972480649326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7136625671436042,0.30637660780696985,0.14673203698310103,0.0,0.0,0.0,112.5,0.986334321073732,0.9736447620707689,1.3014125519866195,1.2868479379622173,1.6557066419627204,0.37183215771046274,13.506592846647452
125062-228176,PG,PHI@DAL,Miles Kelly,M. Kelly,miles kelly,Dallas Mavericks,DAL,PHI,PHI @ DAL,PHI @ DAL,3500.0,$3500,2.64,0.1,0.21980033277870217,114.0,118.19434479316729,0.9723202582628165,4.5,2.7548209366391188,2.4,1.0109649122807018,1.0109649122807018,6.405473684210527,2.0,6.5,0.0,6.435721623672543,12.9,0.0,12.857195184476621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,11.11,3.2197015812969516,0.3973064970034834,0.8235642540692332,0.0,0.0,0.0,0.2043747075495072,113.3,0.9912149206902563,0.9830573470454943,1.181208894337056,1.4117162272133505,1.993117804860929,0.33748825552487316,13.402592954956539
125062-55056,C,BOS@SAC,Dario Saric,D. Saric,dario saric,Sacramento Kings,SAC,BOS,BOS @ SAC,BOS @ SAC,3500.0,$3500,3.39,0.11630000000000001,0.2183,110.0,105.33859258555391,1.0345162935446943,1.95,2.0618556701030926,2.060040763549315,1.006578947368421,1.006578947368421,7.029482518619232,20.0,5.9,0.0,5.368720878011532,7.1,5.0,7.032941243459386,2.4,0.0,2.323361421096442,0.0,0.0,0.0,0.0,0.0,0.0,2.4,5.13,2.4659084469722745,0.3891333134699077,0.49437937525373954,0.165947325326854,0.0,0.0,0.17430721973805632,114.2,0.9967055952588462,0.9936465051420605,1.0570023320266198,1.3553196511468901,1.8382661227154071,0.30200066629331995,13.337306062810674
,,,Hunter Sallis,H. Sallis,hunter sallis,Philadelphia 76ers,PHI,DAL,PHI @ DAL,PHI @ DAL,,,1.93,0.2857,0.2201638403990025,116.5,129.66498612499757,0.9208059979461298,2.3333333333333335,2.2222222222222223,2.2224995852051097,1.0109649122807018,1.0109649122807018,4.336457359527506,3.0,12.3,14.29,12.32943800061632,1.8,0.0,1.7910358163489004,7.0,0.0,6.965139285801279,0.0,0.0,0.0,1.8,0.0,1.7978404221861692,8.8,14.29,8.820531131884778,0.4873931280104507,0.07766750446983543,0.28906459295196824,0.0,0.07796258330045251,0.37493370448174673,113.1,0.9899947707861252,0.980704200801813,0.8731450682218167,1.72772336968086,2.984812863773975,0.0,12.401207799408258
125062-231474,SF,MIA@DET,Myron Gardner,M. Gardner,myron gardner,Miami Heat,MIA,DET,MIA @ DET,MIA @ DET,3500.0,$3500,0.98,0.0833,0.21797980295566502,116.0,119.4441450000943,0.9775088758007231,2.2222222222222223,2.4154589371980677,2.4,1.037280701754386,1.037280701754386,2.4396842105263157,18.0,14.3,12.5,14.153065463294075,10.4,5.0600000000000005,10.246335623333904,2.6,2.5,2.5971223899500733,1.3,2.56,1.3088964568465702,0.0,0.0,0.0,0.0,0.0,0.0,0.3281755987219455,0.24997823236001038,0.062041722664252036,0.03193294018982416,0.0,0.0,110.2,0.9723025971762247,0.9465835802684333,0.8170108821198085,1.1841878757012918,1.4035482430805974,0.23343168060565958,13.015493649013928
125062-213178,PG,MIA@DET,Jahmir Young,J. Young,jahmir young,Miami Heat,MIA,DET,MIA @ DET,MIA @ DET,3500.0,$3500,1.02,0.10529999999999999,0.21924039735099338,116.0,119.4441450000943,0.9775088758007231,2.0,2.5062656641604013,2.4,1.037280701754386,1.037280701754386,2.539263157894737,8.0,16.4,0.0,15.772056624066694,3.3,5.56,3.329600130932957,6.6,6.25,6.595415908926312,1.6,5.56,1.6125729230829542,0.0,0.0,0.0,3.3,6.25,3.3290732001424255,0.3806433040367763,0.0845473094299955,0.1639863559579193,0.040947470130031687,0.0,0.08322134133759658,110.2,0.9723025971762247,0.9465835802684333,0.7677006783421482,1.2961862664125035,1.680660509338214,0.21934305095489948,12.976991842168712
125062-228175,C,MIA@DET,Vladislav Goldin,V. Goldin,vladislav goldin,Miami Heat,MIA,DET,MIA @ DET,MIA @ DET,3500.0,$3500,0.18,0.0,0.21981681931723565,116.0,119.4441450000943,0.9775088758007231,2.0,2.1929824561403506,2.1928219517742784,1.037280701754386,1.037280701754386,0.4094229407325922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20044719991744955,0.0,0.0,0.0,110.2,0.9723025971762247,0.9465835802684333,0.30067079987617434,0.7090933250219391,0.5028538725449091,0.0859059428217641,12.555633268083096
125062-110312,PG/SG,MIA@DET,Tyler Herro,T. Herro,tyler herro,Miami Heat,MIA,DET,MIA @ DET,MIA @ DET,7800.0,$7800,0.0,,0.22,116.0,119.4441450000943,0.9775088758007231,,2.197802197802198,2.197802197802198,1.037280701754386,1.037280701754386,0.0,,33.1,,33.1,7.1,,7.1,3.3,,3.3,1.4,,1.4,0.7,,0.7,1.7,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,110.2,0.9723025971762247,0.9465835802684333,0.0,0.0,0.0,0.0,10.806866906858694
125062-40783,SG/SF,BOS@SAC,Zach LaVine,Z. LaVine,zach lavine,Sacramento Kings,SAC,BOS,BOS @ SAC,BOS @ SAC,5900.0,$5900,0.0,,0.22,110.0,105.33859258555391,1.0345162935446943,,2.1231422505307855,2.1231422505307855,1.006578947368421,1.006578947368421,0.0,,29.0,,29.0,4.3,,4.3,3.3,,3.3,1.1,,1.1,0.3,,0.3,3.2,,3.2,0.0,0.0,0.0,0.0,0.0,0.0,114.2,0.9967055952588462,0.9936465051420605,0.0,0.0,0.0,0.0,10.866866906858695
125062-14518,SF/PF,MIA@DET,Tobias Harris,T. Harris,tobias harris,Detroit Pistons,DET,MIA,MIA @ DET,MIA @ DET,5400.0,$5400,0.0,,0.22,120.5,133.33523614204162,0.92491494011285,,2.127659574468085,2.127659574468085,1.037280701754386,1.037280701754386,0.0,,23.0,,23.0,7.8,,7.8,4.2,,4.2,1.0,,1.0,0.4,,0.4,1.7,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,112.5,0.986334321073732,0.9736447620707689,0.0,0.0,0.0,0.0,11.166866906858694
125062-228109,PG/SG,HOU@BKN,Egor Demin,E. Demin,egor demin,Brooklyn Nets,BKN,HOU,HOU @ BKN,HOU @ BKN,5200.0,$5200,0.0,0.16870000000000002,0.21383196480938416,103.5,103.35480347616082,1.0010957718924083,2.067073170731707,2.066115702479339,2.0662269915158538,0.9583333333333334,0.9583333333333334,0.0,164.0,19.6,16.22,18.109200322536534,6.2,7.739999999999999,6.520718498045216,6.9,7.08,6.937486577693597,1.8,2.28,1.8285027260418312,0.6,1.14,0.6320655667970599,3.8,2.95,3.6599430135811195,0.0,0.0,0.0,0.0,0.0,0.0,112.9,0.9887746208819942,0.9783510545581318,0.0,0.0,0.0,0.0,11.286866906858695
125062-203802,SG,MIA@DET,Pelle Larsson,P. Larsson,pelle larsson,Miami Heat,MIA,DET,MIA @ DET,MIA @ DET,4200.0,$4200,0.0,,0.22,116.0,119.4441450000943,0.9775088758007231,,2.2123893805309733,2.2123893805309733,1.037280701754386,1.037280701754386,0.0,,18.8,,18.8,5.4,,5.4,6.7,,6.7,1.1,,1.1,0.5,,0.5,1.9,,1.9,0.0,0.0,0.0,0.0,0.0,0.0,110.2,0.9723025971762247,0.9465835802684333,0.0,0.0,0.0,0.0,11.886866906858694
125062-110315,SG/SF,HOU@BKN,Terance Mann,T. Mann,terance mann,Brooklyn Nets,BKN,HOU,HOU @ BKN,HOU @ BKN,4200.0,$4200,0.0,0.1524,0.21204705882352942,103.5,103.35480347616082,1.0010957718924083,1.95625,2.0533880903490758,2.0424518455487006,0.9583333333333334,0.9583333333333334,0.0,160.0,14.6,15.02,14.78152721223097,6.5,5.26,6.249044145703744,6.9,6.39,6.796784285732992,1.4,1.22,1.3896678107458196,0.5,0.3,0.4885197897175773,2.0,2.24,2.0383704653221724,0.0,0.0,0.0,0.0,0.0,0.0,112.9,0.9887746208819942,0.9783510545581318,0.0,0.0,0.0,0.0,11.886866906858694
125062-23798,SG/SF,MIA@DET,Caris LeVert,C. LeVert,caris levert,Detroit Pistons,DET,MIA,MIA @ DET,MIA @ DET,4000.0,$4000,0.0,,0.22,120.5,133.33523614204162,0.92491494011285,,2.1321961620469083,2.1321961620469083,1.037280701754386,1.037280701754386,0.0,,19.6,,19.6,4.1,,4.1,6.5,,6.5,2.0,,2.0,1.3,,1.3,3.2,,3.2,0.0,0.0,0.0,0.0,0.0,0.0,112.5,0.986334321073732,0.9736447620707689,0.0,0.0,0.0,0.0,12.006866906858694
125062-158856,PF/C,PHI@DAL,Trendon Watford,T. Watford,trendon watford,Philadelphia 76ers,PHI,DAL,PHI @ DAL,PHI @ DAL,3800.0,$3800,0.0,0.168,0.21415384615384617,116.5,129.66498612499757,0.9208059979461298,2.1842105263157894,2.1645021645021645,2.166647393436848,1.0109649122807018,1.0109649122807018,0.0,152.0,20.2,18.98,19.684037113972277,10.5,9.739999999999998,10.350791203227255,8.1,8.13,8.10588982092524,1.0,0.91,0.9950156148181988,0.5,0.61,0.5060920263333126,3.4,3.61,3.432517582681823,0.0,0.0,0.0,0.0,0.0,0.0,113.1,0.9899947707861252,0.980704200801813,0.0,0.0,0.0,0.0,12.126866906858695
125062-97263,C,BOS@SAC,Drew Eubanks,D. Eubanks,drew eubanks,Sacramento Kings,SAC,BOS,BOS @ SAC,BOS @ SAC,3700.0,$3700,0.0,0.11710000000000001,0.20843136094674555,110.0,105.33859258555391,1.0345162935446943,2.085526315789474,2.11864406779661,2.1151550372572596,1.006578947368421,1.006578947368421,0.0,152.0,17.6,14.2,16.19232329670189,9.4,9.02,9.327563609106075,1.0,0.95,0.99046889593501,1.5,1.24,1.486090002025691,2.1,2.48,2.120329997039375,2.9,2.84,2.8909927617143136,0.0,0.0,0.0,0.0,0.0,0.0,114.2,0.9967055952588462,0.9936465051420605,0.0,0.0,0.0,0.0,12.186866906858693
125062-59358,PF/C,BOS@SAC,Domantas Sabonis,D. Sabonis,domantas sabonis,Sacramento Kings,SAC,BOS,BOS @ SAC,BOS @ SAC,3500.0,$3500,0.0,,0.22,110.0,105.33859258555391,1.0345162935446943,,2.141327623126338,2.141327623126338,1.006578947368421,1.006578947368421,0.0,,24.2,,24.2,17.3,,17.3,5.2,,5.2,1.7,,1.7,0.3,,0.3,3.6,,3.6,0.0,0.0,0.0,0.0,0.0,0.0,114.2,0.9967055952588462,0.9936465051420605,0.0,0.0,0.0,0.0,12.306866906858694
125062-84682,SF/PF,HOU@BKN,Michael Porter Jr.,M. Jr.,michael porter,Brooklyn Nets,BKN,HOU,HOU @ BKN,HOU @ BKN,8700.0,$8700,34.0,,0.22,103.5,103.35480347616082,1.0010957718924083,,,,0.9583333333333334,0.9583333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,112.9,0.9887746208819942,0.9783510545581318,,,,0.0,12.537476012822205
125062-58153,SG/SF,PHI@DAL,Kelly Oubre,K. Oubre,kelly oubre,Philadelphia 76ers,PHI,DAL,PHI @ DAL,PHI @ DAL,5200.0,$5200,0.0,,0.22,116.5,129.66498612499757,0.9208059979461298,,,,1.0109649122807018,1.0109649122807018,,,,,,,,,,,,,,,,,,,,,,,,,,,113.1,0.9899947707861252,0.980704200801813,,,,0.0,11.286866906858695
,,,Ron Holland II,R. II,ron holland,Detroit Pistons,DET,MIA,MIA @ DET,MIA @ DET,4200.0,$4200,19.0,,0.22,120.5,133.33523614204162,0.92491494011285,,,,1.037280701754386,1.037280701754386,,,,,,,,,,,,,,,,,,,,,,,,,,,112.5,0.986334321073732,0.9736447620707689,,,,0.0,12.836707261251073
125062-213394,PG,BOS@SAC,Isaiah Stevens,I. Stevens,isaiah stevens,Sacramento Kings,SAC,BOS,BOS @ SAC,BOS @ SAC,3500.0,$3500,0.71,,0.22,110.0,105.33859258555391,1.0345162935446943,,,,1.006578947368421,1.006578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,114.2,0.9967055952588462,0.9936465051420605,,,,0.0,12.341514308630423
,,,Dennis Smith Jr.,D. Jr.,dennis smith,Dallas Mavericks,DAL,PHI,PHI @ DAL,PHI @ DAL,,,3.21,,0.22,114.0,118.19434479316729,0.9723202582628165,,,,1.0109649122807018,1.0109649122807018,,,,,,,,,,,,,,,,,,,,,,,,,,,113.3,0.9912149206902563,0.9830573470454943,,,,0.0,12.464051261895293
,,,Dalano Banton,D. Banton,dalano banton,Dallas Mavericks,DAL,PHI,PHI @ DAL,PHI @ DAL,,,12.87,,0.22,114.0,118.19434479316729,0.9723202582628165,,,,1.0109649122807018,1.0109649122807018,,,,,,,,,,,,,,,,,,,,,,,,,,,113.3,0.9912149206902563,0.9830573470454943,,,,0.0,12.945239425678853
,,,Kevon Harris,K. Harris,kevon harris,Houston Rockets,HOU,BKN,HOU @ BKN,HOU @ BKN,,,2.93,,0.22,115.0,118.03602388156989,0.9799374923879127,,,,0.9583333333333334,0.9583333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,1.007686944396026,1.014824821335193,,,,0.0,12.450285583554692
,,,Kobe Bufkin,K. Bufkin,kobe bufkin,Brooklyn Nets,BKN,HOU,HOU @ BKN,HOU @ BKN,,,8.89,,0.22,103.5,103.35480347616082,1.0010957718924083,,,,0.9583333333333334,0.9583333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,112.9,0.9887746208819942,0.9783510545581318,,,,0.0,12.745526382101167
